factory_id,intervention_id,electricity_emission,diesel_emission,raw_material_emission,waste_emission,transport_emission,cost,savings,feasibility,co2_reduction
95,material_efficiency,44290.12,18995.65,23585.95,11529.61,2724.73,20000,9000,0.85,5242.77
95,waste_recovery,44290.12,18995.65,23585.95,11529.61,2724.73,10000,3000,0.85,3460.56
95,transport_optimization,44290.12,18995.65,23585.95,11529.61,2724.73,12000,5000,0.75,420.38
96,renewable_electricity,6769.46,6399.2,31095.72,5897.76,10955.37,50000,18000,0.9,1754.51
96,energy_efficiency,6769.46,6399.2,31095.72,5897.76,10955.37,25000,12000,0.95,1032.66
96,recycled_material,6769.46,6399.2,31095.72,5897.76,10955.37,15000,7000,0.8,6800.22
96,material_efficiency,6769.46,6399.2,31095.72,5897.76,10955.37,20000,9000,0.85,7949.62
96,waste_recovery,6769.46,6399.2,31095.72,5897.76,10955.37,10000,3000,0.85,1916.87
96,transport_optimization,6769.46,6399.2,31095.72,5897.76,10955.37,12000,5000,0.75,1670.89
97,renewable_electricity,100577.33,8637.23,13081.95,450.15,25494.71,50000,18000,0.9,25798.74
97,energy_efficiency,100577.33,8637.23,13081.95,450.15,25494.71,25000,12000,0.95,21146.46
97,recycled_material,100577.33,8637.23,13081.95,450.15,25494.71,15000,7000,0.8,2627.76
97,material_efficiency,100577.33,8637.23,13081.95,450.15,25494.71,20000,9000,0.85,2826.37
97,waste_recovery,100577.33,8637.23,13081.95,450.15,25494.71,10000,3000,0.85,33.89
97,transport_optimization,100577.33,8637.23,13081.95,450.15,25494.71,12000,5000,0.75,4132.07
98,renewable_electricity,106718.6,24833.34,42180.48,3702.31,4242.26,50000,18000,0.9,23968.45
98,energy_efficiency,106718.6,24833.34,42180.48,3702.31,4242.26,25000,12000,0.95,19817.07
98,recycled_material,106718.6,24833.34,42180.48,3702.31,4242.26,15000,7000,0.8,7419.86
98,material_efficiency,106718.6,24833.34,42180.48,3702.31,4242.26,20000,9000,0.85,10782.31
98,waste_recovery,106718.6,24833.34,42180.48,3702.31,4242.26,10000,3000,0.85,1204.21
98,transport_optimization,106718.6,24833.34,42180.48,3702.31,4242.26,12000,5000,0.75,754.62
99,renewable_electricity,58599.41,19522.58,20650.98,3800.2,10772.67,50000,18000,0.9,17965.54
99,energy_efficiency,58599.41,19522.58,20650.98,3800.2,10772.67,25000,12000,0.95,10750.16
99,recycled_material,58599.41,19522.58,20650.98,3800.2,10772.67,15000,7000,0.8,4147.69
99,material_efficiency,58599.41,19522.58,20650.98,3800.2,10772.67,20000,9000,0.85,4992.91
99,waste_recovery,58599.41,19522.58,20650.98,3800.2,10772.67,10000,3000,0.85,1013.53
99,transport_optimization,58599.41,19522.58,20650.98,3800.2,10772.67,12000,5000,0.75,1768.45
100,renewable_electricity,85595.31,27830.07,15707.65,6980.99,7724.72,50000,18000,0.9,27754.37
100,energy_efficiency,85595.31,27830.07,15707.65,6980.99,7724.72,25000,12000,0.95,16068.62
100,recycled_material,85595.31,27830.07,15707.65,6980.99,7724.72,15000,7000,0.8,3140.72
100,material_efficiency,85595.31,27830.07,15707.65,6980.99,7724.72,20000,9000,0.85,3727.25
100,waste_recovery,85595.31,27830.07,15707.65,6980.99,7724.72,10000,3000,0.85,2045.79
100,transport_optimization,85595.31,27830.07,15707.65,6980.99,7724.72,12000,5000,0.75,1180.29
101,renewable_electricity,60063.19,24305.59,13601.69,10753.26,14955.83,50000,18000,0.9,18216.33
101,energy_efficiency,60063.19,24305.59,13601.69,10753.26,14955.83,25000,12000,0.95,11467.18
101,recycled_material,60063.19,24305.59,13601.69,10753.26,14955.83,15000,7000,0.8,2756.64
101,material_efficiency,60063.19,24305.59,13601.69,10753.26,14955.83,20000,9000,0.85,3662.65
101,waste_recovery,60063.19,24305.59,13601.69,10753.26,14955.83,10000,3000,0.85,2827.01
101,transport_optimization,60063.19,24305.59,13601.69,10753.26,14955.83,12000,5000,0.75,2159.1
102,renewable_electricity,56508.85,13342.98,44058.84,4998.01,4512.85,50000,18000,0.9,13894.24
102,energy_efficiency,56508.85,13342.98,44058.84,4998.01,4512.85,25000,12000,0.95,9708.99
102,recycled_material,56508.85,13342.98,44058.84,4998.01,4512.85,15000,7000,0.8,9213.7
102,material_efficiency,56508.85,13342.98,44058.84,4998.01,4512.85,20000,9000,0.85,10698.27
102,waste_recovery,56508.85,13342.98,44058.84,4998.01,4512.85,10000,3000,0.85,1664.6
102,transport_optimization,56508.85,13342.98,44058.84,4998.01,4512.85,12000,5000,0.75,779.44
103,renewable_electricity,78784.51,12956.31,38224.91,2845.26,22693.33,50000,18000,0.9,24889.83
103,energy_efficiency,78784.51,12956.31,38224.91,2845.26,22693.33,25000,12000,0.95,13970.8
103,recycled_material,78784.51,12956.31,38224.91,2845.26,22693.33,15000,7000,0.8,7152.14
103,material_efficiency,78784.51,12956.31,38224.91,2845.26,22693.33,20000,9000,0.85,8256.38
103,waste_recovery,78784.51,12956.31,38224.91,2845.26,22693.33,10000,3000,0.85,1026.59
103,transport_optimization,78784.51,12956.31,38224.91,2845.26,22693.33,12000,5000,0.75,3571.31
104,renewable_electricity,97762.62,26398.72,10340.38,6012.41,19670.32,50000,18000,0.9,29165.15
104,energy_efficiency,97762.62,26398.72,10340.38,6012.41,19670.32,25000,12000,0.95,19825.84
104,recycled_material,97762.62,26398.72,10340.38,6012.41,19670.32,15000,7000,0.8,2262.14
104,material_efficiency,97762.62,26398.72,10340.38,6012.41,19670.32,20000,9000,0.85,2412.62
104,waste_recovery,97762.62,26398.72,10340.38,6012.41,19670.32,10000,3000,0.85,1844.54
104,transport_optimization,97762.62,26398.72,10340.38,6012.41,19670.32,12000,5000,0.75,3199.96
105,renewable_electricity,100740.55,11795.28,19012.19,1783.71,5662.21,50000,18000,0.9,24673.56
105,energy_efficiency,100740.55,11795.28,19012.19,1783.71,5662.21,25000,12000,0.95,17854.23
105,recycled_material,100740.55,11795.28,19012.19,1783.71,5662.21,15000,7000,0.8,3444.82
105,material_efficiency,100740.55,11795.28,19012.19,1783.71,5662.21,20000,9000,0.85,4186.74
105,waste_recovery,100740.55,11795.28,19012.19,1783.71,5662.21,10000,3000,0.85,532.6
105,transport_optimization,100740.55,11795.28,19012.19,1783.71,5662.21,12000,5000,0.75,726.22
106,renewable_electricity,7369.64,25175.81,8466.77,7192.67,11199.5,50000,18000,0.9,1911.63
106,energy_efficiency,7369.64,25175.81,8466.77,7192.67,11199.5,25000,12000,0.95,1500.34
106,recycled_material,7369.64,25175.81,8466.77,7192.67,11199.5,15000,7000,0.8,1616.26
106,material_efficiency,7369.64,25175.81,8466.77,7192.67,11199.5,20000,9000,0.85,2092.11
106,waste_recovery,7369.64,25175.81,8466.77,7192.67,11199.5,10000,3000,0.85,1904.79
106,transport_optimization,7369.64,25175.81,8466.77,7192.67,11199.5,12000,5000,0.75,1712.13
107,renewable_electricity,105136.48,14060.61,14414.22,5301.29,8541.97,50000,18000,0.9,27671.14
107,energy_efficiency,105136.48,14060.61,14414.22,5301.29,8541.97,25000,12000,0.95,20284.8
107,recycled_material,105136.48,14060.61,14414.22,5301.29,8541.97,15000,7000,0.8,2887.91
107,material_efficiency,105136.48,14060.61,14414.22,5301.29,8541.97,20000,9000,0.85,3617.16
107,waste_recovery,105136.48,14060.61,14414.22,5301.29,8541.97,10000,3000,0.85,1781.71
107,transport_optimization,105136.48,14060.61,14414.22,5301.29,8541.97,12000,5000,0.75,1103.51
108,renewable_electricity,72470.82,7911.71,3005.38,2689.44,11344.23,50000,18000,0.9,17154.13
108,energy_efficiency,72470.82,7911.71,3005.38,2689.44,11344.23,25000,12000,0.95,15875.22
108,recycled_material,72470.82,7911.71,3005.38,2689.44,11344.23,15000,7000,0.8,672.04
108,material_efficiency,72470.82,7911.71,3005.38,2689.44,11344.23,20000,9000,0.85,755.2
108,waste_recovery,72470.82,7911.71,3005.38,2689.44,11344.23,10000,3000,0.85,696.09
108,transport_optimization,72470.82,7911.71,3005.38,2689.44,11344.23,12000,5000,0.75,2145.21
109,renewable_electricity,120646.25,17543.14,4995.89,10564.02,16073.65,50000,18000,0.9,34797.94
109,energy_efficiency,120646.25,17543.14,4995.89,10564.02,16073.65,25000,12000,0.95,16806.09
109,recycled_material,120646.25,17543.14,4995.89,10564.02,16073.65,15000,7000,0.8,948.74
109,material_efficiency,120646.25,17543.14,4995.89,10564.02,16073.65,20000,9000,0.85,1409.15
109,waste_recovery,120646.25,17543.14,4995.89,10564.02,16073.65,10000,3000,0.85,2989.6
109,transport_optimization,120646.25,17543.14,4995.89,10564.02,16073.65,12000,5000,0.75,2688.73
110,renewable_electricity,50765.61,6495.75,12585.43,6015.49,25250.19,50000,18000,0.9,14221.68
110,energy_efficiency,50765.61,6495.75,12585.43,6015.49,25250.19,25000,12000,0.95,7919.12
110,recycled_material,50765.61,6495.75,12585.43,6015.49,25250.19,15000,7000,0.8,2170.71
110,material_efficiency,50765.61,6495.75,12585.43,6015.49,25250.19,20000,9000,0.85,3425.03
110,waste_recovery,50765.61,6495.75,12585.43,6015.49,25250.19,10000,3000,0.85,1712.36
110,transport_optimization,50765.61,6495.75,12585.43,6015.49,25250.19,12000,5000,0.75,2933.71
111,renewable_electricity,77212.13,10152.76,4201.48,5385.08,17744.68,50000,18000,0.9,19792.13
111,energy_efficiency,77212.13,10152.76,4201.48,5385.08,17744.68,25000,12000,0.95,12795.28
111,recycled_material,77212.13,10152.76,4201.48,5385.08,17744.68,15000,7000,0.8,750.98
111,material_efficiency,77212.13,10152.76,4201.48,5385.08,17744.68,20000,9000,0.85,1017.04
111,waste_recovery,77212.13,10152.76,4201.48,5385.08,17744.68,10000,3000,0.85,1750.42
111,transport_optimization,77212.13,10152.76,4201.48,5385.08,17744.68,12000,5000,0.75,2471.07
112,renewable_electricity,81906.41,2312.81,14656.58,1718.16,11015.89,50000,18000,0.9,22707.5
112,energy_efficiency,81906.41,2312.81,14656.58,1718.16,11015.89,25000,12000,0.95,14757.83
112,recycled_material,81906.41,2312.81,14656.58,1718.16,11015.89,15000,7000,0.8,2989.52
112,material_efficiency,81906.41,2312.81,14656.58,1718.16,11015.89,20000,9000,0.85,3152.38
112,waste_recovery,81906.41,2312.81,14656.58,1718.16,11015.89,10000,3000,0.85,500.96
112,transport_optimization,81906.41,2312.81,14656.58,1718.16,11015.89,12000,5000,0.75,1613.92
113,renewable_electricity,46195.89,15620.16,28681.92,343.04,12509.99,50000,18000,0.9,11686.82
113,energy_efficiency,46195.89,15620.16,28681.92,343.04,12509.99,25000,12000,0.95,9398.65
113,recycled_material,46195.89,15620.16,28681.92,343.04,12509.99,15000,7000,0.8,5329.49
113,material_efficiency,46195.89,15620.16,28681.92,343.04,12509.99,20000,9000,0.85,7597.18
113,waste_recovery,46195.89,15620.16,28681.92,343.04,12509.99,10000,3000,0.85,107.21
113,transport_optimization,46195.89,15620.16,28681.92,343.04,12509.99,12000,5000,0.75,2674.79
114,renewable_electricity,11313.7,15937.15,31869.73,2116.34,10017.47,50000,18000,0.9,2519.55
114,energy_efficiency,11313.7,15937.15,31869.73,2116.34,10017.47,25000,12000,0.95,2351.99
114,recycled_material,11313.7,15937.15,31869.73,2116.34,10017.47,15000,7000,0.8,7184.89
114,material_efficiency,11313.7,15937.15,31869.73,2116.34,10017.47,20000,9000,0.85,7586.21
114,waste_recovery,11313.7,15937.15,31869.73,2116.34,10017.47,10000,3000,0.85,727.71
114,transport_optimization,11313.7,15937.15,31869.73,2116.34,10017.47,12000,5000,0.75,1505.53
115,renewable_electricity,53793.59,28011.2,25653.17,11672.4,6850.8,50000,18000,0.9,15499.19
115,energy_efficiency,53793.59,28011.2,25653.17,11672.4,6850.8,25000,12000,0.95,6942.82
115,recycled_material,53793.59,28011.2,25653.17,11672.4,6850.8,15000,7000,0.8,4777.19
115,material_efficiency,53793.59,28011.2,25653.17,11672.4,6850.8,20000,9000,0.85,6847.03
115,waste_recovery,53793.59,28011.2,25653.17,11672.4,6850.8,10000,3000,0.85,3223.59
115,transport_optimization,53793.59,28011.2,25653.17,11672.4,6850.8,12000,5000,0.75,1136.28
116,renewable_electricity,79431.4,5974.56,32521.22,3088.66,8785.56,50000,18000,0.9,22777.39
116,energy_efficiency,79431.4,5974.56,32521.22,3088.66,8785.56,25000,12000,0.95,12518.0
116,recycled_material,79431.4,5974.56,32521.22,3088.66,8785.56,15000,7000,0.8,6887.54
116,material_efficiency,79431.4,5974.56,32521.22,3088.66,8785.56,20000,9000,0.85,8194.12
116,waste_recovery,79431.4,5974.56,32521.22,3088.66,8785.56,10000,3000,0.85,737.21
116,transport_optimization,79431.4,5974.56,32521.22,3088.66,8785.56,12000,5000,0.75,1623.67
117,renewable_electricity,96655.37,5094.2,43098.67,11959.11,16329.37,50000,18000,0.9,26699.71
117,energy_efficiency,96655.37,5094.2,43098.67,11959.11,16329.37,25000,12000,0.95,16966.5
117,recycled_material,96655.37,5094.2,43098.67,11959.11,16329.37,15000,7000,0.8,8469.52
117,material_efficiency,96655.37,5094.2,43098.67,11959.11,16329.37,20000,9000,0.85,9967.77
117,waste_recovery,96655.37,5094.2,43098.67,11959.11,16329.37,10000,3000,0.85,3159.97
117,transport_optimization,96655.37,5094.2,43098.67,11959.11,16329.37,12000,5000,0.75,2344.36
118,renewable_electricity,15841.36,7233.3,13092.94,445.26,6667.66,50000,18000,0.9,4286.84
118,energy_efficiency,15841.36,7233.3,13092.94,445.26,6667.66,25000,12000,0.95,2496.27
118,recycled_material,15841.36,7233.3,13092.94,445.26,6667.66,15000,7000,0.8,2372.31
118,material_efficiency,15841.36,7233.3,13092.94,445.26,6667.66,20000,9000,0.85,2892.61
118,waste_recovery,15841.36,7233.3,13092.94,445.26,6667.66,10000,3000,0.85,192.1
118,transport_optimization,15841.36,7233.3,13092.94,445.26,6667.66,12000,5000,0.75,1021.37
119,renewable_electricity,40365.89,22982.5,37715.34,9947.0,21997.9,50000,18000,0.9,12682.47
119,energy_efficiency,40365.89,22982.5,37715.34,9947.0,21997.9,25000,12000,0.95,6361.22
119,recycled_material,40365.89,22982.5,37715.34,9947.0,21997.9,15000,7000,0.8,7498.3
119,material_efficiency,40365.89,22982.5,37715.34,9947.0,21997.9,20000,9000,0.85,8815.18
119,waste_recovery,40365.89,22982.5,37715.34,9947.0,21997.9,10000,3000,0.85,3239.13
119,transport_optimization,40365.89,22982.5,37715.34,9947.0,21997.9,12000,5000,0.75,3635.99
120,renewable_electricity,64081.7,22300.86,5000.67,2919.07,9185.87,50000,18000,0.9,17855.01
120,energy_efficiency,64081.7,22300.86,5000.67,2919.07,9185.87,25000,12000,0.95,10914.37
120,recycled_material,64081.7,22300.86,5000.67,2919.07,9185.87,15000,7000,0.8,1122.04
120,material_efficiency,64081.7,22300.86,5000.67,2919.07,9185.87,20000,9000,0.85,1399.88
120,waste_recovery,64081.7,22300.86,5000.67,2919.07,9185.87,10000,3000,0.85,832.69
120,transport_optimization,64081.7,22300.86,5000.67,2919.07,9185.87,12000,5000,0.75,1442.79
121,renewable_electricity,68911.42,5927.21,20017.46,7496.88,11661.31,50000,18000,0.9,20303.53
121,energy_efficiency,68911.42,5927.21,20017.46,7496.88,11661.31,25000,12000,0.95,13798.57
121,recycled_material,68911.42,5927.21,20017.46,7496.88,11661.31,15000,7000,0.8,4304.06
121,material_efficiency,68911.42,5927.21,20017.46,7496.88,11661.31,20000,9000,0.85,5096.44
121,waste_recovery,68911.42,5927.21,20017.46,7496.88,11661.31,10000,3000,0.85,2605.37
121,transport_optimization,68911.42,5927.21,20017.46,7496.88,11661.31,12000,5000,0.75,1675.3
122,renewable_electricity,19975.61,18996.47,39774.09,876.14,16583.0,50000,18000,0.9,4905.67
122,energy_efficiency,19975.61,18996.47,39774.09,876.14,16583.0,25000,12000,0.95,3554.35
122,recycled_material,19975.61,18996.47,39774.09,876.14,16583.0,15000,7000,0.8,6403.11
122,material_efficiency,19975.61,18996.47,39774.09,876.14,16583.0,20000,9000,0.85,11034.72
122,waste_recovery,19975.61,18996.47,39774.09,876.14,16583.0,10000,3000,0.85,208.43
122,transport_optimization,19975.61,18996.47,39774.09,876.14,16583.0,12000,5000,0.75,2641.82
123,renewable_electricity,22852.04,3999.14,49724.2,5489.51,21761.36,50000,18000,0.9,7636.84
123,energy_efficiency,22852.04,3999.14,49724.2,5489.51,21761.36,25000,12000,0.95,3051.17
123,recycled_material,22852.04,3999.14,49724.2,5489.51,21761.36,15000,7000,0.8,10820.33
123,material_efficiency,22852.04,3999.14,49724.2,5489.51,21761.36,20000,9000,0.85,10611.55
123,waste_recovery,22852.04,3999.14,49724.2,5489.51,21761.36,10000,3000,0.85,1505.25
123,transport_optimization,22852.04,3999.14,49724.2,5489.51,21761.36,12000,5000,0.75,3914.81
124,renewable_electricity,90122.14,3084.98,3034.01,8246.87,9216.58,50000,18000,0.9,20805.79
124,energy_efficiency,90122.14,3084.98,3034.01,8246.87,9216.58,25000,12000,0.95,17454.84
124,recycled_material,90122.14,3084.98,3034.01,8246.87,9216.58,15000,7000,0.8,517.2
124,material_efficiency,90122.14,3084.98,3034.01,8246.87,9216.58,20000,9000,0.85,726.85
124,waste_recovery,90122.14,3084.98,3034.01,8246.87,9216.58,10000,3000,0.85,2208.12
124,transport_optimization,90122.14,3084.98,3034.01,8246.87,9216.58,12000,5000,0.75,1421.73
125,renewable_electricity,47090.41,6400.5,13191.28,7210.03,9545.47,50000,18000,0.9,13194.51
125,energy_efficiency,47090.41,6400.5,13191.28,7210.03,9545.47,25000,12000,0.95,8595.45
125,recycled_material,47090.41,6400.5,13191.28,7210.03,9545.47,15000,7000,0.8,2949.0
125,material_efficiency,47090.41,6400.5,13191.28,7210.03,9545.47,20000,9000,0.85,3641.72
125,waste_recovery,47090.41,6400.5,13191.28,7210.03,9545.47,10000,3000,0.85,1829.7
125,transport_optimization,47090.41,6400.5,13191.28,7210.03,9545.47,12000,5000,0.75,1758.4
126,renewable_electricity,57846.19,3699.28,28604.18,1609.81,18955.79,50000,18000,0.9,15993.59
126,energy_efficiency,57846.19,3699.28,28604.18,1609.81,18955.79,25000,12000,0.95,10148.41
126,recycled_material,57846.19,3699.28,28604.18,1609.81,18955.79,15000,7000,0.8,5817.05
126,material_efficiency,57846.19,3699.28,28604.18,1609.81,18955.79,20000,9000,0.85,7725.6
126,waste_recovery,57846.19,3699.28,28604.18,1609.81,18955.79,10000,3000,0.85,520.05
126,transport_optimization,57846.19,3699.28,28604.18,1609.81,18955.79,12000,5000,0.75,3439.64
127,renewable_electricity,46823.86,5667.99,15464.79,7441.64,4835.39,50000,18000,0.9,14573.53
127,energy_efficiency,46823.86,5667.99,15464.79,7441.64,4835.39,25000,12000,0.95,7455.03
127,recycled_material,46823.86,5667.99,15464.79,7441.64,4835.39,15000,7000,0.8,3344.02
127,material_efficiency,46823.86,5667.99,15464.79,7441.64,4835.39,20000,9000,0.85,4053.27
127,waste_recovery,46823.86,5667.99,15464.79,7441.64,4835.39,10000,3000,0.85,2028.69
127,transport_optimization,46823.86,5667.99,15464.79,7441.64,4835.39,12000,5000,0.75,772.68
128,renewable_electricity,5535.32,22062.61,47295.98,9064.28,12004.72,50000,18000,0.9,1422.02
128,energy_efficiency,5535.32,22062.61,47295.98,9064.28,12004.72,25000,12000,0.95,1023.33
128,recycled_material,5535.32,22062.61,47295.98,9064.28,12004.72,15000,7000,0.8,10128.62
128,material_efficiency,5535.32,22062.61,47295.98,9064.28,12004.72,20000,9000,0.85,12479.94
128,waste_recovery,5535.32,22062.61,47295.98,9064.28,12004.72,10000,3000,0.85,2598.7
128,transport_optimization,5535.32,22062.61,47295.98,9064.28,12004.72,12000,5000,0.75,1977.68
129,renewable_electricity,21814.78,20149.8,22029.15,9604.98,1129.83,50000,18000,0.9,6228.14
129,energy_efficiency,21814.78,20149.8,22029.15,9604.98,1129.83,25000,12000,0.95,2644.62
129,recycled_material,21814.78,20149.8,22029.15,9604.98,1129.83,15000,7000,0.8,4644.42
129,material_efficiency,21814.78,20149.8,22029.15,9604.98,1129.83,20000,9000,0.85,4748.16
129,waste_recovery,21814.78,20149.8,22029.15,9604.98,1129.83,10000,3000,0.85,2952.95
129,transport_optimization,21814.78,20149.8,22029.15,9604.98,1129.83,12000,5000,0.75,212.34
130,renewable_electricity,47250.95,18288.28,37915.23,3916.51,12547.19,50000,18000,0.9,12730.78
130,energy_efficiency,47250.95,18288.28,37915.23,3916.51,12547.19,25000,12000,0.95,8784.26
130,recycled_material,47250.95,18288.28,37915.23,3916.51,12547.19,15000,7000,0.8,8619.68
130,material_efficiency,47250.95,18288.28,37915.23,3916.51,12547.19,20000,9000,0.85,9662.83
130,waste_recovery,47250.95,18288.28,37915.23,3916.51,12547.19,10000,3000,0.85,1012.07
130,transport_optimization,47250.95,18288.28,37915.23,3916.51,12547.19,12000,5000,0.75,1572.81
131,renewable_electricity,31997.24,16903.28,21890.3,9568.65,12480.48,50000,18000,0.9,10399.27
131,energy_efficiency,31997.24,16903.28,21890.3,9568.65,12480.48,25000,12000,0.95,6464.94
131,recycled_material,31997.24,16903.28,21890.3,9568.65,12480.48,15000,7000,0.8,4367.07
131,material_efficiency,31997.24,16903.28,21890.3,9568.65,12480.48,20000,9000,0.85,5634.35
131,waste_recovery,31997.24,16903.28,21890.3,9568.65,12480.48,10000,3000,0.85,2724.9
131,transport_optimization,31997.24,16903.28,21890.3,9568.65,12480.48,12000,5000,0.75,1866.33
132,renewable_electricity,52048.79,9379.46,14291.57,2761.15,8451.91,50000,18000,0.9,17348.16
132,energy_efficiency,52048.79,9379.46,14291.57,2761.15,8451.91,25000,12000,0.95,9119.97
132,recycled_material,52048.79,9379.46,14291.57,2761.15,8451.91,15000,7000,0.8,2823.62
132,material_efficiency,52048.79,9379.46,14291.57,2761.15,8451.91,20000,9000,0.85,3063.24
132,waste_recovery,52048.79,9379.46,14291.57,2761.15,8451.91,10000,3000,0.85,720.07
132,transport_optimization,52048.79,9379.46,14291.57,2761.15,8451.91,12000,5000,0.75,1655.75
133,renewable_electricity,77672.55,2631.52,25610.79,7762.54,7935.94,50000,18000,0.9,21239.47
133,energy_efficiency,77672.55,2631.52,25610.79,7762.54,7935.94,25000,12000,0.95,12158.46
133,recycled_material,77672.55,2631.52,25610.79,7762.54,7935.94,15000,7000,0.8,4832.18
133,material_efficiency,77672.55,2631.52,25610.79,7762.54,7935.94,20000,9000,0.85,6563.23
133,waste_recovery,77672.55,2631.52,25610.79,7762.54,7935.94,10000,3000,0.85,2528.57
133,transport_optimization,77672.55,2631.52,25610.79,7762.54,7935.94,12000,5000,0.75,1125.95
134,renewable_electricity,78739.37,10995.32,19602.6,12783.36,19656.25,50000,18000,0.9,22064.79
134,energy_efficiency,78739.37,10995.32,19602.6,12783.36,19656.25,25000,12000,0.95,15866.43
134,recycled_material,78739.37,10995.32,19602.6,12783.36,19656.25,15000,7000,0.8,3496.82
134,material_efficiency,78739.37,10995.32,19602.6,12783.36,19656.25,20000,9000,0.85,4325.99
134,waste_recovery,78739.37,10995.32,19602.6,12783.36,19656.25,10000,3000,0.85,3356.52
134,transport_optimization,78739.37,10995.32,19602.6,12783.36,19656.25,12000,5000,0.75,3864.99
135,renewable_electricity,116911.17,23747.33,4699.22,8976.33,17208.24,50000,18000,0.9,37344.2
135,energy_efficiency,116911.17,23747.33,4699.22,8976.33,17208.24,25000,12000,0.95,20681.39
135,recycled_material,116911.17,23747.33,4699.22,8976.33,17208.24,15000,7000,0.8,952.18
135,material_efficiency,116911.17,23747.33,4699.22,8976.33,17208.24,20000,9000,0.85,1204.55
135,waste_recovery,116911.17,23747.33,4699.22,8976.33,17208.24,10000,3000,0.85,2636.05
135,transport_optimization,116911.17,23747.33,4699.22,8976.33,17208.24,12000,5000,0.75,3346.62
136,renewable_electricity,27464.59,16165.74,23881.32,6703.48,1653.43,50000,18000,0.9,8124.04
136,energy_efficiency,27464.59,16165.74,23881.32,6703.48,1653.43,25000,12000,0.95,5580.77
136,recycled_material,27464.59,16165.74,23881.32,6703.48,1653.43,15000,7000,0.8,4729.2
136,material_efficiency,27464.59,16165.74,23881.32,6703.48,1653.43,20000,9000,0.85,6152.37
136,waste_recovery,27464.59,16165.74,23881.32,6703.48,1653.43,10000,3000,0.85,1909.46
136,transport_optimization,27464.59,16165.74,23881.32,6703.48,1653.43,12000,5000,0.75,228.82
137,renewable_electricity,112792.68,22145.21,5811.21,7649.9,6349.08,50000,18000,0.9,36979.81
137,energy_efficiency,112792.68,22145.21,5811.21,7649.9,6349.08,25000,12000,0.95,19789.73
137,recycled_material,112792.68,22145.21,5811.21,7649.9,6349.08,15000,7000,0.8,940.65
137,material_efficiency,112792.68,22145.21,5811.21,7649.9,6349.08,20000,9000,0.85,1463.66
137,waste_recovery,112792.68,22145.21,5811.21,7649.9,6349.08,10000,3000,0.85,2154.25
137,transport_optimization,112792.68,22145.21,5811.21,7649.9,6349.08,12000,5000,0.75,1015.03
138,renewable_electricity,45613.66,27003.49,24503.3,2754.19,2940.94,50000,18000,0.9,14051.67
138,energy_efficiency,45613.66,27003.49,24503.3,2754.19,2940.94,25000,12000,0.95,8226.2
138,recycled_material,45613.66,27003.49,24503.3,2754.19,2940.94,15000,7000,0.8,3712.48
138,material_efficiency,45613.66,27003.49,24503.3,2754.19,2940.94,20000,9000,0.85,6792.34
138,waste_recovery,45613.66,27003.49,24503.3,2754.19,2940.94,10000,3000,0.85,708.46
138,transport_optimization,45613.66,27003.49,24503.3,2754.19,2940.94,12000,5000,0.75,553.27
139,renewable_electricity,72270.57,7532.54,43412.58,6364.6,1403.03,50000,18000,0.9,23858.56
139,energy_efficiency,72270.57,7532.54,43412.58,6364.6,1403.03,25000,12000,0.95,11702.14
139,recycled_material,72270.57,7532.54,43412.58,6364.6,1403.03,15000,7000,0.8,9290.61
139,material_efficiency,72270.57,7532.54,43412.58,6364.6,1403.03,20000,9000,0.85,10578.68
139,waste_recovery,72270.57,7532.54,43412.58,6364.6,1403.03,10000,3000,0.85,1830.24
139,transport_optimization,72270.57,7532.54,43412.58,6364.6,1403.03,12000,5000,0.75,103.03
140,renewable_electricity,29049.61,23103.63,7449.64,2558.62,12749.63,50000,18000,0.9,7888.33
140,energy_efficiency,29049.61,23103.63,7449.64,2558.62,12749.63,25000,12000,0.95,5029.04
140,recycled_material,29049.61,23103.63,7449.64,2558.62,12749.63,15000,7000,0.8,1625.76
140,material_efficiency,29049.61,23103.63,7449.64,2558.62,12749.63,20000,9000,0.85,2074.95
140,waste_recovery,29049.61,23103.63,7449.64,2558.62,12749.63,10000,3000,0.85,845.19
140,transport_optimization,29049.61,23103.63,7449.64,2558.62,12749.63,12000,5000,0.75,2153.96
141,renewable_electricity,81299.51,1423.57,46181.36,6808.45,18922.64,50000,18000,0.9,19294.53
141,energy_efficiency,81299.51,1423.57,46181.36,6808.45,18922.64,25000,12000,0.95,15699.56
141,recycled_material,81299.51,1423.57,46181.36,6808.45,18922.64,15000,7000,0.8,8790.59
141,material_efficiency,81299.51,1423.57,46181.36,6808.45,18922.64,20000,9000,0.85,12159.95
141,waste_recovery,81299.51,1423.57,46181.36,6808.45,18922.64,10000,3000,0.85,1854.21
141,transport_optimization,81299.51,1423.57,46181.36,6808.45,18922.64,12000,5000,0.75,3694.43
142,renewable_electricity,73396.61,26514.9,13908.3,7749.19,1034.11,50000,18000,0.9,20860.73
142,energy_efficiency,73396.61,26514.9,13908.3,7749.19,1034.11,25000,12000,0.95,14690.0
142,recycled_material,73396.61,26514.9,13908.3,7749.19,1034.11,15000,7000,0.8,3062.41
142,material_efficiency,73396.61,26514.9,13908.3,7749.19,1034.11,20000,9000,0.85,3378.01
142,waste_recovery,73396.61,26514.9,13908.3,7749.19,1034.11,10000,3000,0.85,2203.21
